runId,scenario,variant,repeat,tick,distance,alphaHealth,bravoHealth,attacksThisTick,lastAction
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,38,0.139,6,8,0,sprint-advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,39,0.122,6,8,0,advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,40,0.112,6,8,0,sprint-advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,41,0.107,6,8,0,advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,42,0.104,6,8,0,advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,43,0.103,6,8,0,jump-advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,44,0.102,6,8,0,advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,45,0.101,6,8,0,sprint-advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,46,0.101,6,4,2,close-attack
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,47,0.13,1,4,0,sprint-advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,48,0.117,1,4,0,advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,49,0.139,1,4,0,sprint-advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,50,0.122,1,4,0,advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,51,0.112,1,4,0,sprint-advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,52,0.107,1,4,0,sprint-advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,53,0.133,1,4,0,sprint-advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,54,0.177,1,4,0,sprint-advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,55,0.231,1,4,0,sprint-advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,56,0.035,1,4,0,sprint-advance
exploratory-r8,High-exploration MCTS run 8 vs strong opponent,High-exploration MCTS,8,57,0.086,1,4,1,close-attack
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,1,6.394,19,20,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,2,6.296,19,20,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,3,5.953,19,20,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,4,5.511,19,20,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,5,5.014,19,20,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,6,4.518,19,20,0,close-attack
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,7,4.022,19,20,0,jump-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,8,3.525,19,20,0,advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,9,3.029,19,20,0,close-attack
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,10,2.66,19,16,2,close-attack
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,11,2.233,15,16,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,12,1.774,15,16,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,13,1.269,15,16,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,14,0.739,15,16,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,15,0.253,15,16,0,advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,16,0.012,15,16,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,17,0.101,15,16,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,18,0.162,15,16,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,19,0.225,15,16,0,jump-sprint
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,20,0.037,15,16,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,21,0.073,15,12,2,close-attack
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,22,0.118,11,12,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,23,0.092,11,12,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,24,0.117,11,12,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,25,0.132,11,12,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,26,0.14,11,12,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,27,0.145,11,12,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,28,0.148,11,12,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,29,0.178,11,12,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,30,0.166,11,12,0,advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,31,0.159,11,12,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,32,0.155,11,8,2,close-attack
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,33,0.153,7,8,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,34,0.152,7,8,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,35,0.151,7,8,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,36,0.151,7,8,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,37,0.151,7,8,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,38,0.151,7,8,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,39,0.151,7,8,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,40,0.18,7,8,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,41,0.167,7,8,0,advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,42,0.159,7,8,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,43,0.155,7,4,2,close-attack
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,44,0.153,3,4,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,45,0.152,3,4,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,46,0.151,3,4,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,47,0.151,3,4,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,48,0.151,3,4,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,49,0.18,3,4,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,50,0.196,3,4,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,51,0.175,3,4,0,advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,52,0.164,3,4,0,advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,53,0.187,3,4,0,sprint-advance
high-budget-r1,Higher-budget MCTS run 1 vs balanced opponent,Higher-budget MCTS,1,54,0.061,3,4,1,close-attack
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,1,7.364,19,21,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,2,7.266,19,21,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,3,6.923,19,21,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,4,6.481,19,21,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,5,6.014,19,21,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,6,5.504,19,21,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,7,4.971,19,21,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,8,4.455,19,21,0,advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,9,3.918,19,21,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,10,3.399,19,21,0,jump-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,11,2.92,19,21,0,advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,12,2.659,19,17,2,close-attack
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,13,2.29,15,17,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,14,1.864,15,17,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,15,1.376,15,17,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,16,0.855,15,17,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,17,0.345,15,17,0,advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,18,0.188,15,17,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,19,0.224,15,17,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,20,0.011,15,17,0,jump-sprint
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,21,0.139,15,17,0,jump-sprint
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,22,0.016,15,17,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,23,0.101,15,13,2,close-attack
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,24,0.107,11,13,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,25,0.004,11,13,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,26,0.094,11,13,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,27,0.144,11,13,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,28,0.171,11,13,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,29,0.185,11,13,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,30,0.223,11,13,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,31,0.243,11,13,0,jump-sprint
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,32,0.254,11,13,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,33,0.035,11,13,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,34,0.085,11,9,2,close-attack
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,35,0.105,7,9,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,36,0.017,7,9,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,37,0.084,7,9,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,38,0.12,7,9,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,39,0.14,7,9,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,40,0.151,7,9,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,41,0.127,7,9,0,advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,42,0.115,7,9,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,43,0.108,7,9,0,advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,44,0.133,7,9,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,45,0.147,7,5,2,close-attack
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,46,0.155,3,5,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,47,0.188,3,5,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,48,0.236,3,5,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,49,0.037,3,5,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,50,0.072,3,5,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,51,0.123,3,5,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,52,0.233,3,5,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,53,0.067,3,5,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,54,0.053,3,5,0,advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,55,0.135,3,5,0,sprint-advance
high-budget-r2,Higher-budget MCTS run 2 vs defensive opponent,Higher-budget MCTS,2,56,0.238,3,1,2,close-attack
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,1,7.031,19,20,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,2,6.934,19,20,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,3,6.591,19,20,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,4,6.178,19,20,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,5,5.697,19,20,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,6,5.21,19,20,0,advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,7,4.689,19,20,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,8,4.179,19,20,0,advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,9,3.646,19,20,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,10,3.159,19,20,0,jump-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,11,2.668,19,20,1,close-attack
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,12,2.203,15,16,1,advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,13,1.754,15,16,0,advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,14,1.254,15,16,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,15,0.726,15,16,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,16,0.184,15,16,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,17,0.113,15,16,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,18,0.021,15,16,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,19,0.034,15,16,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,20,0.114,15,16,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,21,0.15,15,16,0,jump-sprint
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,22,0.1,15,16,1,close-attack
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,23,0.075,11,12,1,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,24,0.099,11,12,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,25,0.112,11,12,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,26,0.12,11,12,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,27,0.124,11,12,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,28,0.126,11,12,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,29,0.128,11,12,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,30,0.128,11,12,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,31,0.099,11,12,0,advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,32,0.083,11,12,0,advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,33,0.053,11,12,1,close-attack
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,34,0,7,8,1,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,35,0.03,7,8,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,36,0.045,7,8,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,37,0.054,7,8,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,38,0.059,7,8,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,39,0.062,7,8,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,40,0.063,7,8,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,41,0.064,7,8,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,42,0.064,7,8,0,advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,43,0.064,7,8,0,advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,44,0.063,7,8,1,close-attack
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,45,0.005,3,4,1,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,46,0.027,3,4,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,47,0.045,3,4,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,48,0.055,3,4,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,49,0.061,3,4,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,50,0.093,3,4,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,51,0.111,3,4,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,52,0.121,3,4,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,53,0.097,3,4,0,jump-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,54,0.084,3,4,0,sprint-advance
high-budget-r3,Higher-budget MCTS run 3 vs aggressive opponent,Higher-budget MCTS,3,55,0.051,3,4,1,close-attack
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,1,7.934,21,20,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,2,7.837,21,20,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,3,7.494,21,20,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,4,7.053,21,20,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,5,6.557,21,20,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,6,6.031,21,20,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,7,5.519,21,20,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,8,5.013,21,20,0,advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,9,4.512,21,20,0,jump-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,10,4.013,21,20,0,jump-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,11,3.486,21,20,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,12,3.002,21,20,0,close-attack
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,13,2.64,21,16,2,close-attack
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,14,2.217,16,16,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,15,1.76,16,16,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,16,1.256,16,16,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,17,0.726,16,16,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,18,0.211,16,16,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,19,0.07,16,16,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,20,0.003,16,16,0,advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,21,0.071,16,16,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,22,0.108,16,16,0,advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,23,0.129,16,16,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,24,0.14,16,12,2,close-attack
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,25,0.147,11,12,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,26,0.121,11,12,0,advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,27,0.136,11,12,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,28,0.144,11,12,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,29,0.149,11,12,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,30,0.122,11,12,0,advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,31,0.107,11,12,0,advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,32,0.099,11,12,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,33,0.094,11,12,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,34,0.092,11,12,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,35,0.091,11,8,2,close-attack
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,36,0.09,6,8,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,37,0.09,6,8,0,advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,38,0.119,6,8,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,39,0.135,6,8,0,sprint-advance
high-budget-r4,Higher-budget MCTS run 4 vs strong opponent,Higher-budget MCTS,4,40,0.144,6,8,0,sprint-advance
